"","name","position","team","season","stat_type","stats"
"9041","Carlos Hyde","RB","SF",2016,"receiving_tds",3
"9042","Carlos Hyde","RB","SF",2016,"receiving_fumbles",1
"9043","Carlos Hyde","RB","SF",2016,"receiving_fumbles_lost",1
"9044","Carlos Hyde","RB","SF",2016,"receiving_air_yards",72
"9045","Carlos Hyde","RB","SF",2016,"receiving_yards_after_catch",145
"9046","Carlos Hyde","RB","SF",2016,"receiving_first_downs",7
"9047","Carlos Hyde","RB","SF",2016,"receiving_2pt_conversions",0
"9048","Carlos Hyde","RB","SF",2016,"target_share",1.056526
"9049","Carlos Hyde","RB","SF",2016,"air_yards_share",0.30879238
"9050","Carlos Hyde","RB","SF",2016,"fantasy_points",165.1
"9051","Carlos Hyde","RB","SF",2016,"fantasy_points_ppr",192.1
"9052","Carlos Hyde","RB","SF",2016,"total_yards",1151
"9053","Carlos Hyde","RB","SF",2016,"games",13
"9054","Carlos Hyde","RB","SF",2016,"touches",244
"9055","Carlos Hyde","RB","SF",2016,"rush_td_percentage",0.028
"9056","Carlos Hyde","RB","SF",2016,"rec_td_percentage",0.111
"9057","Carlos Hyde","RB","SF",2016,"total_tds",9
"9058","Carlos Hyde","RB","SF",2016,"td_percentage",0.037
"9059","Carlos Hyde","RB","SF",2016,"pass_ypg",0
"9060","Carlos Hyde","RB","SF",2016,"rush_ypg",76
"9061","Carlos Hyde","RB","SF",2016,"rec_ypg",12.53846154
"9062","Carlos Hyde","RB","SF",2016,"ppg",12.70000047
"9063","Carlos Hyde","RB","SF",2016,"ppr_ppg",14.77692355
"9064","Carlos Hyde","RB","SF",2016,"ypg",0
"9065","Carlos Hyde","RB","SF",2016,"pr",33.87
"9066","Carlos Hyde","RB","SF",2017,"carries",240
"9067","Carlos Hyde","RB","SF",2017,"rushing_yards",938
"9068","Carlos Hyde","RB","SF",2017,"rushing_tds",8
"9069","Carlos Hyde","RB","SF",2017,"rushing_fumbles",2
"9070","Carlos Hyde","RB","SF",2017,"rushing_fumbles_lost",1
"9071","Carlos Hyde","RB","SF",2017,"rushing_first_downs",44
"9072","Carlos Hyde","RB","SF",2017,"rushing_2pt_conversions",0
"9073","Carlos Hyde","RB","SF",2017,"receptions",59
"9074","Carlos Hyde","RB","SF",2017,"targets",88
"9075","Carlos Hyde","RB","SF",2017,"receiving_yards",350
"9076","Carlos Hyde","RB","SF",2017,"receiving_tds",0
"9077","Carlos Hyde","RB","SF",2017,"receiving_fumbles",0
"9078","Carlos Hyde","RB","SF",2017,"receiving_fumbles_lost",0
"9079","Carlos Hyde","RB","SF",2017,"receiving_air_yards",163
"9080","Carlos Hyde","RB","SF",2017,"receiving_yards_after_catch",322
"9081","Carlos Hyde","RB","SF",2017,"receiving_first_downs",17
"9082","Carlos Hyde","RB","SF",2017,"receiving_2pt_conversions",0
"9083","Carlos Hyde","RB","SF",2017,"target_share",2.3644118
"9084","Carlos Hyde","RB","SF",2017,"air_yards_share",0.5578959
"9085","Carlos Hyde","RB","SF",2017,"fantasy_points",174.8
"9086","Carlos Hyde","RB","SF",2017,"fantasy_points_ppr",233.8
"9087","Carlos Hyde","RB","SF",2017,"total_yards",1288
"9088","Carlos Hyde","RB","SF",2017,"games",16
"9089","Carlos Hyde","RB","SF",2017,"touches",299
"9090","Carlos Hyde","RB","SF",2017,"rush_td_percentage",0.033
"9091","Carlos Hyde","RB","SF",2017,"rec_td_percentage",0
"9092","Carlos Hyde","RB","SF",2017,"total_tds",8
"9093","Carlos Hyde","RB","SF",2017,"td_percentage",0.027
"9094","Carlos Hyde","RB","SF",2017,"pass_ypg",0
"9095","Carlos Hyde","RB","SF",2017,"rush_ypg",58.625
"9096","Carlos Hyde","RB","SF",2017,"rec_ypg",21.875
"9097","Carlos Hyde","RB","SF",2017,"ppg",10.92500019
"9098","Carlos Hyde","RB","SF",2017,"ppr_ppg",14.61250019
"9099","Carlos Hyde","RB","SF",2017,"ypg",0
"9100","Carlos Hyde","RB","SF",2017,"pr",33.87
"9101","Cedric Benson","RB","GB",2012,"carries",71
"9102","Cedric Benson","RB","GB",2012,"rushing_yards",248
"9103","Cedric Benson","RB","GB",2012,"rushing_tds",1
"9104","Cedric Benson","RB","GB",2012,"rushing_fumbles",1
"9105","Cedric Benson","RB","GB",2012,"rushing_fumbles_lost",0
"9106","Cedric Benson","RB","GB",2012,"rushing_first_downs",10
"9107","Cedric Benson","RB","GB",2012,"rushing_2pt_conversions",0
"9108","Cedric Benson","RB","GB",2012,"receptions",14
"9109","Cedric Benson","RB","GB",2012,"targets",15
"9110","Cedric Benson","RB","GB",2012,"receiving_yards",97
"9111","Cedric Benson","RB","GB",2012,"receiving_tds",0
"9112","Cedric Benson","RB","GB",2012,"receiving_fumbles",0
"9113","Cedric Benson","RB","GB",2012,"receiving_fumbles_lost",0
"9114","Cedric Benson","RB","GB",2012,"receiving_air_yards",-6
"9115","Cedric Benson","RB","GB",2012,"receiving_yards_after_catch",100
"9116","Cedric Benson","RB","GB",2012,"receiving_first_downs",4
"9117","Cedric Benson","RB","GB",2012,"receiving_2pt_conversions",0
"9118","Cedric Benson","RB","GB",2012,"target_share",0.41865605
"9119","Cedric Benson","RB","GB",2012,"air_yards_share",-0.022680782
"9120","Cedric Benson","RB","GB",2012,"fantasy_points",40.5
"9121","Cedric Benson","RB","GB",2012,"fantasy_points_ppr",54.5
"9122","Cedric Benson","RB","GB",2012,"total_yards",345
"9123","Cedric Benson","RB","GB",2012,"games",5
"9124","Cedric Benson","RB","GB",2012,"touches",85
"9125","Cedric Benson","RB","GB",2012,"rush_td_percentage",0.014
"9126","Cedric Benson","RB","GB",2012,"rec_td_percentage",0
"9127","Cedric Benson","RB","GB",2012,"total_tds",1
"9128","Cedric Benson","RB","GB",2012,"td_percentage",0.012
"9129","Cedric Benson","RB","GB",2012,"pass_ypg",0
"9130","Cedric Benson","RB","GB",2012,"rush_ypg",49.6
"9131","Cedric Benson","RB","GB",2012,"rec_ypg",19.4
"9132","Cedric Benson","RB","GB",2012,"ppg",8.1
"9133","Cedric Benson","RB","GB",2012,"ppr_ppg",10.9
"9134","Cedric Benson","RB","GB",2012,"ypg",0
"9135","Cedric Benson","RB","GB",2012,"pr",33.87
"9136","Cedric Peerman","RB","CIN",2012,"carries",36
"9137","Cedric Peerman","RB","CIN",2012,"rushing_yards",258
"9138","Cedric Peerman","RB","CIN",2012,"rushing_tds",1
"9139","Cedric Peerman","RB","CIN",2012,"rushing_fumbles",0
"9140","Cedric Peerman","RB","CIN",2012,"rushing_fumbles_lost",0
"9141","Cedric Peerman","RB","CIN",2012,"rushing_first_downs",10
"9142","Cedric Peerman","RB","CIN",2012,"rushing_2pt_conversions",0
"9143","Cedric Peerman","RB","CIN",2012,"receptions",9
"9144","Cedric Peerman","RB","CIN",2012,"targets",9
"9145","Cedric Peerman","RB","CIN",2012,"receiving_yards",85
"9146","Cedric Peerman","RB","CIN",2012,"receiving_tds",0
"9147","Cedric Peerman","RB","CIN",2012,"receiving_fumbles",0
"9148","Cedric Peerman","RB","CIN",2012,"receiving_fumbles_lost",0
"9149","Cedric Peerman","RB","CIN",2012,"receiving_air_yards",11
"9150","Cedric Peerman","RB","CIN",2012,"receiving_yards_after_catch",74
"9151","Cedric Peerman","RB","CIN",2012,"receiving_first_downs",6
"9152","Cedric Peerman","RB","CIN",2012,"receiving_2pt_conversions",0
"9153","Cedric Peerman","RB","CIN",2012,"target_share",0.21515152
"9154","Cedric Peerman","RB","CIN",2012,"air_yards_share",0.032528818
"9155","Cedric Peerman","RB","CIN",2012,"fantasy_points",40.3
"9156","Cedric Peerman","RB","CIN",2012,"fantasy_points_ppr",49.3
"9157","Cedric Peerman","RB","CIN",2012,"total_yards",343
"9158","Cedric Peerman","RB","CIN",2012,"games",10
"9159","Cedric Peerman","RB","CIN",2012,"touches",45
"9160","Cedric Peerman","RB","CIN",2012,"rush_td_percentage",0.028
"9161","Cedric Peerman","RB","CIN",2012,"rec_td_percentage",0
"9162","Cedric Peerman","RB","CIN",2012,"total_tds",1
"9163","Cedric Peerman","RB","CIN",2012,"td_percentage",0.022
"9164","Cedric Peerman","RB","CIN",2012,"pass_ypg",0
"9165","Cedric Peerman","RB","CIN",2012,"rush_ypg",25.8
"9166","Cedric Peerman","RB","CIN",2012,"rec_ypg",8.5
"9167","Cedric Peerman","RB","CIN",2012,"ppg",4.029999924
"9168","Cedric Peerman","RB","CIN",2012,"ppr_ppg",4.929999924
"9169","Cedric Peerman","RB","CIN",2012,"ypg",0
"9170","Cedric Peerman","RB","CIN",2012,"pr",33.87
"9171","Cedric Peerman","RB","CIN",2013,"carries",8
"9172","Cedric Peerman","RB","CIN",2013,"rushing_yards",17
"9173","Cedric Peerman","RB","CIN",2013,"rushing_tds",0
"9174","Cedric Peerman","RB","CIN",2013,"rushing_fumbles",0
"9175","Cedric Peerman","RB","CIN",2013,"rushing_fumbles_lost",0
"9176","Cedric Peerman","RB","CIN",2013,"rushing_first_downs",0
"9177","Cedric Peerman","RB","CIN",2013,"rushing_2pt_conversions",0
"9178","Cedric Peerman","RB","CIN",2013,"receptions",0
"9179","Cedric Peerman","RB","CIN",2013,"targets",0
"9180","Cedric Peerman","RB","CIN",2013,"receiving_yards",0
"9181","Cedric Peerman","RB","CIN",2013,"receiving_tds",0
"9182","Cedric Peerman","RB","CIN",2013,"receiving_fumbles",0
"9183","Cedric Peerman","RB","CIN",2013,"receiving_fumbles_lost",0
"9184","Cedric Peerman","RB","CIN",2013,"receiving_air_yards",0
"9185","Cedric Peerman","RB","CIN",2013,"receiving_yards_after_catch",0
"9186","Cedric Peerman","RB","CIN",2013,"receiving_first_downs",0
"9187","Cedric Peerman","RB","CIN",2013,"receiving_2pt_conversions",0
"9188","Cedric Peerman","RB","CIN",2013,"target_share",0
"9189","Cedric Peerman","RB","CIN",2013,"air_yards_share",0
"9190","Cedric Peerman","RB","CIN",2013,"fantasy_points",1.7
"9191","Cedric Peerman","RB","CIN",2013,"fantasy_points_ppr",1.7
"9192","Cedric Peerman","RB","CIN",2013,"total_yards",17
"9193","Cedric Peerman","RB","CIN",2013,"games",2
"9194","Cedric Peerman","RB","CIN",2013,"touches",8
"9195","Cedric Peerman","RB","CIN",2013,"rush_td_percentage",0
"9196","Cedric Peerman","RB","CIN",2013,"rec_td_percentage",0
"9197","Cedric Peerman","RB","CIN",2013,"total_tds",0
"9198","Cedric Peerman","RB","CIN",2013,"td_percentage",0
"9199","Cedric Peerman","RB","CIN",2013,"pass_ypg",0
"9200","Cedric Peerman","RB","CIN",2013,"rush_ypg",8.5
"9201","Cedric Peerman","RB","CIN",2013,"rec_ypg",0
"9202","Cedric Peerman","RB","CIN",2013,"ppg",0.850000024
"9203","Cedric Peerman","RB","CIN",2013,"ppr_ppg",0.850000024
"9204","Cedric Peerman","RB","CIN",2013,"ypg",0
"9205","Cedric Peerman","RB","CIN",2013,"pr",33.87
"9206","Cedric Peerman","RB","CIN",2014,"carries",15
"9207","Cedric Peerman","RB","CIN",2014,"rushing_yards",43
"9208","Cedric Peerman","RB","CIN",2014,"rushing_tds",0
"9209","Cedric Peerman","RB","CIN",2014,"rushing_fumbles",1
"9210","Cedric Peerman","RB","CIN",2014,"rushing_fumbles_lost",0
"9211","Cedric Peerman","RB","CIN",2014,"rushing_first_downs",2
"9212","Cedric Peerman","RB","CIN",2014,"rushing_2pt_conversions",0
"9213","Cedric Peerman","RB","CIN",2014,"receptions",3
"9214","Cedric Peerman","RB","CIN",2014,"targets",5
"9215","Cedric Peerman","RB","CIN",2014,"receiving_yards",27
"9216","Cedric Peerman","RB","CIN",2014,"receiving_tds",0
"9217","Cedric Peerman","RB","CIN",2014,"receiving_fumbles",0
"9218","Cedric Peerman","RB","CIN",2014,"receiving_fumbles_lost",0
"9219","Cedric Peerman","RB","CIN",2014,"receiving_air_yards",3
"9220","Cedric Peerman","RB","CIN",2014,"receiving_yards_after_catch",24
"9221","Cedric Peerman","RB","CIN",2014,"receiving_first_downs",1
"9222","Cedric Peerman","RB","CIN",2014,"receiving_2pt_conversions",0
"9223","Cedric Peerman","RB","CIN",2014,"target_share",0.15681003
"9224","Cedric Peerman","RB","CIN",2014,"air_yards_share",0.011278195
"9225","Cedric Peerman","RB","CIN",2014,"fantasy_points",7
"9226","Cedric Peerman","RB","CIN",2014,"fantasy_points_ppr",10
"9227","Cedric Peerman","RB","CIN",2014,"total_yards",70
"9228","Cedric Peerman","RB","CIN",2014,"games",6
"9229","Cedric Peerman","RB","CIN",2014,"touches",18
"9230","Cedric Peerman","RB","CIN",2014,"rush_td_percentage",0
"9231","Cedric Peerman","RB","CIN",2014,"rec_td_percentage",0
"9232","Cedric Peerman","RB","CIN",2014,"total_tds",0
"9233","Cedric Peerman","RB","CIN",2014,"td_percentage",0
"9234","Cedric Peerman","RB","CIN",2014,"pass_ypg",0
"9235","Cedric Peerman","RB","CIN",2014,"rush_ypg",7.166666667
"9236","Cedric Peerman","RB","CIN",2014,"rec_ypg",4.5
"9237","Cedric Peerman","RB","CIN",2014,"ppg",1.166666667
"9238","Cedric Peerman","RB","CIN",2014,"ppr_ppg",1.666666667
"9239","Cedric Peerman","RB","CIN",2014,"ypg",0
"9240","Cedric Peerman","RB","CIN",2014,"pr",33.87
"9241","Cedric Peerman","RB","CIN",2016,"carries",6
"9242","Cedric Peerman","RB","CIN",2016,"rushing_yards",15
"9243","Cedric Peerman","RB","CIN",2016,"rushing_tds",0
"9244","Cedric Peerman","RB","CIN",2016,"rushing_fumbles",0
"9245","Cedric Peerman","RB","CIN",2016,"rushing_fumbles_lost",0
"9246","Cedric Peerman","RB","CIN",2016,"rushing_first_downs",0
"9247","Cedric Peerman","RB","CIN",2016,"rushing_2pt_conversions",0
"9248","Cedric Peerman","RB","CIN",2016,"receptions",0
"9249","Cedric Peerman","RB","CIN",2016,"targets",1
"9250","Cedric Peerman","RB","CIN",2016,"receiving_yards",0
"9251","Cedric Peerman","RB","CIN",2016,"receiving_tds",0
"9252","Cedric Peerman","RB","CIN",2016,"receiving_fumbles",0
"9253","Cedric Peerman","RB","CIN",2016,"receiving_fumbles_lost",0
"9254","Cedric Peerman","RB","CIN",2016,"receiving_air_yards",0
"9255","Cedric Peerman","RB","CIN",2016,"receiving_yards_after_catch",0
"9256","Cedric Peerman","RB","CIN",2016,"receiving_first_downs",0
"9257","Cedric Peerman","RB","CIN",2016,"receiving_2pt_conversions",0
"9258","Cedric Peerman","RB","CIN",2016,"target_share",0.04
"9259","Cedric Peerman","RB","CIN",2016,"air_yards_share",0
"9260","Cedric Peerman","RB","CIN",2016,"fantasy_points",1.5
"9261","Cedric Peerman","RB","CIN",2016,"fantasy_points_ppr",1.5
"9262","Cedric Peerman","RB","CIN",2016,"total_yards",15
"9263","Cedric Peerman","RB","CIN",2016,"games",1
"9264","Cedric Peerman","RB","CIN",2016,"touches",6
"9265","Cedric Peerman","RB","CIN",2016,"rush_td_percentage",0
"9266","Cedric Peerman","RB","CIN",2016,"rec_td_percentage",0
"9267","Cedric Peerman","RB","CIN",2016,"total_tds",0
"9268","Cedric Peerman","RB","CIN",2016,"td_percentage",0
"9269","Cedric Peerman","RB","CIN",2016,"pass_ypg",0
"9270","Cedric Peerman","RB","CIN",2016,"rush_ypg",15
"9271","Cedric Peerman","RB","CIN",2016,"rec_ypg",0
"9272","Cedric Peerman","RB","CIN",2016,"ppg",1.5
"9273","Cedric Peerman","RB","CIN",2016,"ppr_ppg",1.5
"9274","Cedric Peerman","RB","CIN",2016,"ypg",0
"9275","Cedric Peerman","RB","CIN",2016,"pr",33.87
"9276","Charcandrick West","RB","KC",2014,"carries",0
"9277","Charcandrick West","RB","KC",2014,"rushing_yards",0
"9278","Charcandrick West","RB","KC",2014,"rushing_tds",0
"9279","Charcandrick West","RB","KC",2014,"rushing_fumbles",0
"9280","Charcandrick West","RB","KC",2014,"rushing_fumbles_lost",0
"9281","Charcandrick West","RB","KC",2014,"rushing_first_downs",0
"9282","Charcandrick West","RB","KC",2014,"rushing_2pt_conversions",0
"9283","Charcandrick West","RB","KC",2014,"receptions",0
"9284","Charcandrick West","RB","KC",2014,"targets",1
"9285","Charcandrick West","RB","KC",2014,"receiving_yards",0
"9286","Charcandrick West","RB","KC",2014,"receiving_tds",0
"9287","Charcandrick West","RB","KC",2014,"receiving_fumbles",0
"9288","Charcandrick West","RB","KC",2014,"receiving_fumbles_lost",0
"9289","Charcandrick West","RB","KC",2014,"receiving_air_yards",2
"9290","Charcandrick West","RB","KC",2014,"receiving_yards_after_catch",0
"9291","Charcandrick West","RB","KC",2014,"receiving_first_downs",0
"9292","Charcandrick West","RB","KC",2014,"receiving_2pt_conversions",0
"9293","Charcandrick West","RB","KC",2014,"target_share",0.032258064
"9294","Charcandrick West","RB","KC",2014,"air_yards_share",0.007936508
"9295","Charcandrick West","RB","KC",2014,"fantasy_points",0
"9296","Charcandrick West","RB","KC",2014,"fantasy_points_ppr",0
"9297","Charcandrick West","RB","KC",2014,"total_yards",0
"9298","Charcandrick West","RB","KC",2014,"games",1
"9299","Charcandrick West","RB","KC",2014,"touches",0
"9300","Charcandrick West","RB","KC",2014,"rush_td_percentage",0
"9301","Charcandrick West","RB","KC",2014,"rec_td_percentage",0
"9302","Charcandrick West","RB","KC",2014,"total_tds",0
"9303","Charcandrick West","RB","KC",2014,"td_percentage",0
"9304","Charcandrick West","RB","KC",2014,"pass_ypg",0
"9305","Charcandrick West","RB","KC",2014,"rush_ypg",0
"9306","Charcandrick West","RB","KC",2014,"rec_ypg",0
"9307","Charcandrick West","RB","KC",2014,"ppg",0
"9308","Charcandrick West","RB","KC",2014,"ppr_ppg",0
"9309","Charcandrick West","RB","KC",2014,"ypg",0
"9310","Charcandrick West","RB","KC",2014,"pr",33.87
"9311","Charcandrick West","RB","KC",2015,"carries",160
"9312","Charcandrick West","RB","KC",2015,"rushing_yards",634
"9313","Charcandrick West","RB","KC",2015,"rushing_tds",4
"9314","Charcandrick West","RB","KC",2015,"rushing_fumbles",1
"9315","Charcandrick West","RB","KC",2015,"rushing_fumbles_lost",1
"9316","Charcandrick West","RB","KC",2015,"rushing_first_downs",35
"9317","Charcandrick West","RB","KC",2015,"rushing_2pt_conversions",0
"9318","Charcandrick West","RB","KC",2015,"receptions",20
"9319","Charcandrick West","RB","KC",2015,"targets",34
"9320","Charcandrick West","RB","KC",2015,"receiving_yards",214
"9321","Charcandrick West","RB","KC",2015,"receiving_tds",1
"9322","Charcandrick West","RB","KC",2015,"receiving_fumbles",0
"9323","Charcandrick West","RB","KC",2015,"receiving_fumbles_lost",0
"9324","Charcandrick West","RB","KC",2015,"receiving_air_yards",-12
"9325","Charcandrick West","RB","KC",2015,"receiving_yards_after_catch",237
"9326","Charcandrick West","RB","KC",2015,"receiving_first_downs",6
"9327","Charcandrick West","RB","KC",2015,"receiving_2pt_conversions",0
"9328","Charcandrick West","RB","KC",2015,"target_share",1.1811292
"9329","Charcandrick West","RB","KC",2015,"air_yards_share",-0.25189632
"9330","Charcandrick West","RB","KC",2015,"fantasy_points",112.8
"9331","Charcandrick West","RB","KC",2015,"fantasy_points_ppr",132.8
"9332","Charcandrick West","RB","KC",2015,"total_yards",848
"9333","Charcandrick West","RB","KC",2015,"games",13
"9334","Charcandrick West","RB","KC",2015,"touches",180
"9335","Charcandrick West","RB","KC",2015,"rush_td_percentage",0.025
"9336","Charcandrick West","RB","KC",2015,"rec_td_percentage",0.05
"9337","Charcandrick West","RB","KC",2015,"total_tds",5
"9338","Charcandrick West","RB","KC",2015,"td_percentage",0.028
"9339","Charcandrick West","RB","KC",2015,"pass_ypg",0
"9340","Charcandrick West","RB","KC",2015,"rush_ypg",48.76923077
"9341","Charcandrick West","RB","KC",2015,"rec_ypg",16.46153846
"9342","Charcandrick West","RB","KC",2015,"ppg",8.676923312
"9343","Charcandrick West","RB","KC",2015,"ppr_ppg",10.21538485
"9344","Charcandrick West","RB","KC",2015,"ypg",0
"9345","Charcandrick West","RB","KC",2015,"pr",33.87
"9346","Charcandrick West","RB","KC",2016,"carries",88
"9347","Charcandrick West","RB","KC",2016,"rushing_yards",293
"9348","Charcandrick West","RB","KC",2016,"rushing_tds",1
"9349","Charcandrick West","RB","KC",2016,"rushing_fumbles",0
"9350","Charcandrick West","RB","KC",2016,"rushing_fumbles_lost",0
"9351","Charcandrick West","RB","KC",2016,"rushing_first_downs",14
"9352","Charcandrick West","RB","KC",2016,"rushing_2pt_conversions",0
"9353","Charcandrick West","RB","KC",2016,"receptions",28
"9354","Charcandrick West","RB","KC",2016,"targets",34
"9355","Charcandrick West","RB","KC",2016,"receiving_yards",188
"9356","Charcandrick West","RB","KC",2016,"receiving_tds",2
"9357","Charcandrick West","RB","KC",2016,"receiving_fumbles",0
"9358","Charcandrick West","RB","KC",2016,"receiving_fumbles_lost",0
"9359","Charcandrick West","RB","KC",2016,"receiving_air_yards",30
"9360","Charcandrick West","RB","KC",2016,"receiving_yards_after_catch",186
"9361","Charcandrick West","RB","KC",2016,"receiving_first_downs",10
"9362","Charcandrick West","RB","KC",2016,"receiving_2pt_conversions",0
"9363","Charcandrick West","RB","KC",2016,"target_share",1.0088243
"9364","Charcandrick West","RB","KC",2016,"air_yards_share",0.14281434
"9365","Charcandrick West","RB","KC",2016,"fantasy_points",66.1
"9366","Charcandrick West","RB","KC",2016,"fantasy_points_ppr",94.1
"9367","Charcandrick West","RB","KC",2016,"total_yards",481
"9368","Charcandrick West","RB","KC",2016,"games",15
"9369","Charcandrick West","RB","KC",2016,"touches",116
"9370","Charcandrick West","RB","KC",2016,"rush_td_percentage",0.011
"9371","Charcandrick West","RB","KC",2016,"rec_td_percentage",0.071
"9372","Charcandrick West","RB","KC",2016,"total_tds",3
"9373","Charcandrick West","RB","KC",2016,"td_percentage",0.026
"9374","Charcandrick West","RB","KC",2016,"pass_ypg",0
"9375","Charcandrick West","RB","KC",2016,"rush_ypg",19.53333333
"9376","Charcandrick West","RB","KC",2016,"rec_ypg",12.53333333
"9377","Charcandrick West","RB","KC",2016,"ppg",4.406666565
"9378","Charcandrick West","RB","KC",2016,"ppr_ppg",6.273333232
"9379","Charcandrick West","RB","KC",2016,"ypg",0
"9380","Charcandrick West","RB","KC",2016,"pr",33.87
"9381","Charcandrick West","RB","KC",2017,"carries",18
"9382","Charcandrick West","RB","KC",2017,"rushing_yards",72
"9383","Charcandrick West","RB","KC",2017,"rushing_tds",2
"9384","Charcandrick West","RB","KC",2017,"rushing_fumbles",0
"9385","Charcandrick West","RB","KC",2017,"rushing_fumbles_lost",0
"9386","Charcandrick West","RB","KC",2017,"rushing_first_downs",4
"9387","Charcandrick West","RB","KC",2017,"rushing_2pt_conversions",0
"9388","Charcandrick West","RB","KC",2017,"receptions",27
"9389","Charcandrick West","RB","KC",2017,"targets",34
"9390","Charcandrick West","RB","KC",2017,"receiving_yards",150
"9391","Charcandrick West","RB","KC",2017,"receiving_tds",2
"9392","Charcandrick West","RB","KC",2017,"receiving_fumbles",1
"9393","Charcandrick West","RB","KC",2017,"receiving_fumbles_lost",0
"9394","Charcandrick West","RB","KC",2017,"receiving_air_yards",58
"9395","Charcandrick West","RB","KC",2017,"receiving_yards_after_catch",128
"9396","Charcandrick West","RB","KC",2017,"receiving_first_downs",6
"9397","Charcandrick West","RB","KC",2017,"receiving_2pt_conversions",0
"9398","Charcandrick West","RB","KC",2017,"target_share",1.0151656
"9399","Charcandrick West","RB","KC",2017,"air_yards_share",0.20921654
"9400","Charcandrick West","RB","KC",2017,"fantasy_points",46.2
"9401","Charcandrick West","RB","KC",2017,"fantasy_points_ppr",73.2
"9402","Charcandrick West","RB","KC",2017,"total_yards",222
"9403","Charcandrick West","RB","KC",2017,"games",12
"9404","Charcandrick West","RB","KC",2017,"touches",45
"9405","Charcandrick West","RB","KC",2017,"rush_td_percentage",0.111
"9406","Charcandrick West","RB","KC",2017,"rec_td_percentage",0.074
"9407","Charcandrick West","RB","KC",2017,"total_tds",4
"9408","Charcandrick West","RB","KC",2017,"td_percentage",0.089
"9409","Charcandrick West","RB","KC",2017,"pass_ypg",0
"9410","Charcandrick West","RB","KC",2017,"rush_ypg",6
"9411","Charcandrick West","RB","KC",2017,"rec_ypg",12.5
"9412","Charcandrick West","RB","KC",2017,"ppg",3.850000064
"9413","Charcandrick West","RB","KC",2017,"ppr_ppg",6.099999746
"9414","Charcandrick West","RB","KC",2017,"ypg",0
"9415","Charcandrick West","RB","KC",2017,"pr",33.87
"9416","Charcandrick West","RB","KC",2018,"carries",2
"9417","Charcandrick West","RB","KC",2018,"rushing_yards",-1
"9418","Charcandrick West","RB","KC",2018,"rushing_tds",0
"9419","Charcandrick West","RB","KC",2018,"rushing_fumbles",0
"9420","Charcandrick West","RB","KC",2018,"rushing_fumbles_lost",0
"9421","Charcandrick West","RB","KC",2018,"rushing_first_downs",1
"9422","Charcandrick West","RB","KC",2018,"rushing_2pt_conversions",0
"9423","Charcandrick West","RB","KC",2018,"receptions",2
"9424","Charcandrick West","RB","KC",2018,"targets",3
"9425","Charcandrick West","RB","KC",2018,"receiving_yards",37
"9426","Charcandrick West","RB","KC",2018,"receiving_tds",1
"9427","Charcandrick West","RB","KC",2018,"receiving_fumbles",0
"9428","Charcandrick West","RB","KC",2018,"receiving_fumbles_lost",0
"9429","Charcandrick West","RB","KC",2018,"receiving_air_yards",16
"9430","Charcandrick West","RB","KC",2018,"receiving_yards_after_catch",25
"9431","Charcandrick West","RB","KC",2018,"receiving_first_downs",2
"9432","Charcandrick West","RB","KC",2018,"receiving_2pt_conversions",0
"9433","Charcandrick West","RB","KC",2018,"target_share",0.07692308
"9434","Charcandrick West","RB","KC",2018,"air_yards_share",0.042105265
"9435","Charcandrick West","RB","KC",2018,"fantasy_points",9.6
"9436","Charcandrick West","RB","KC",2018,"fantasy_points_ppr",11.6
"9437","Charcandrick West","RB","KC",2018,"total_yards",36
"9438","Charcandrick West","RB","KC",2018,"games",2
"9439","Charcandrick West","RB","KC",2018,"touches",4
"9440","Charcandrick West","RB","KC",2018,"rush_td_percentage",0
"9441","Charcandrick West","RB","KC",2018,"rec_td_percentage",0.5
"9442","Charcandrick West","RB","KC",2018,"total_tds",1
"9443","Charcandrick West","RB","KC",2018,"td_percentage",0.25
"9444","Charcandrick West","RB","KC",2018,"pass_ypg",0
"9445","Charcandrick West","RB","KC",2018,"rush_ypg",-0.5
"9446","Charcandrick West","RB","KC",2018,"rec_ypg",18.5
"9447","Charcandrick West","RB","KC",2018,"ppg",4.800000191
"9448","Charcandrick West","RB","KC",2018,"ppr_ppg",5.800000191
"9449","Charcandrick West","RB","KC",2018,"ypg",0
"9450","Charcandrick West","RB","KC",2018,"pr",33.87
"9451","Charles Sims","RB","TB",2014,"carries",66
"9452","Charles Sims","RB","TB",2014,"rushing_yards",185
"9453","Charles Sims","RB","TB",2014,"rushing_tds",1
"9454","Charles Sims","RB","TB",2014,"rushing_fumbles",2
"9455","Charles Sims","RB","TB",2014,"rushing_fumbles_lost",1
"9456","Charles Sims","RB","TB",2014,"rushing_first_downs",10
"9457","Charles Sims","RB","TB",2014,"rushing_2pt_conversions",0
"9458","Charles Sims","RB","TB",2014,"receptions",19
"9459","Charles Sims","RB","TB",2014,"targets",27
"9460","Charles Sims","RB","TB",2014,"receiving_yards",190
"9461","Charles Sims","RB","TB",2014,"receiving_tds",0
"9462","Charles Sims","RB","TB",2014,"receiving_fumbles",0
"9463","Charles Sims","RB","TB",2014,"receiving_fumbles_lost",0
"9464","Charles Sims","RB","TB",2014,"receiving_air_yards",21
"9465","Charles Sims","RB","TB",2014,"receiving_yards_after_catch",197
"9466","Charles Sims","RB","TB",2014,"receiving_first_downs",6
"9467","Charles Sims","RB","TB",2014,"receiving_2pt_conversions",0
